OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
INTELSAT 902 (IS-902),2001-039A,2025-11-24T17:12:13.636800,1.00269675,.00045123,5.6008,74.2814,170.1727,27.4183,0,U,26900,999,8864,0,-.264E-5,0
PCSAT (NO-44),2001-043C,2025-11-24T22:10:57.271872,14.31840437,.0007338,67.0520,52.5494,271.0276,88.9985,0,U,26931,999,26120,.12879E-3,.262E-5,0
PROBA-1,2001-049B,2025-11-25T03:48:07.128576,15.06305060,.0057758,97.9585,325.7508,92.3260,268.4581,0,U,26958,999,31289,.22247E-3,.3324E-4,0
TIMED,2001-055B,2025-11-25T00:58:09.351264,14.94590772,.0001712,74.0687,285.8699,236.1130,123.9892,0,U,26998,999,30031,.20835E-3,.2216E-4,0
MAROC-TUBSAT,2001-056D,2025-11-25T01:49:08.884992,13.70251632,.0019207,99.7912,137.2116,307.1484,162.8559,0,U,27004,999,19823,.23957E-4,-.26E-6,0
COSMOS 2385,2001-058B,2025-11-25T05:51:00.747360,12.60559840,.0005687,82.5386,350.2931,345.5615,115.7814,0,U,27056,999,10008,-.61704E-4,0,0
COSMOS 2386,2001-058C,2025-11-25T02:57:21.424032,12.61611079,.0001338,82.5445,344.8226,106.0470,254.0768,0,U,27057,999,10077,-.36417E-4,.4E-7,0
USA 164 (MILSTAR-2 3),2002-001A,2025-11-24T20:37:15.305952,1.00273792,.009673,10.9340,23.0997,2.6935,6.5746,0,U,27168,999,3091,0,.114E-5,0
INTELSAT 904 (IS-904),2002-007A,2025-11-25T01:51:17.771328,1.00272449,.0000986,6.4081,71.6352,168.4789,180.5296,0,U,27380,999,4971,0,-.206E-5,0
AQUA,2002-022A,2025-11-25T04:17:00.613248,14.61746994,.0000587,98.4013,289.7754,86.6783,39.3156,0,U,27424,999,25346,.2736E-3,.1315E-4,0
DIRECTV 5 (TEMPO 1),2002-023A,2025-11-24T20:20:25.608768,1.00271622,.0003104,4.3535,77.8660,174.6210,6.5682,0,U,27426,999,8607,0,-.37E-6,0
INTELSAT 905 (IS-905),2002-027A,2025-11-23T11:32:38.774112,1.00272938,.00025428,6.2347,72.2784,174.5067,211.8974,0,U,27438,999,4930,0,.113E-5,0
GALAXY 3C (G-3C),2002-030A,2025-11-24T20:24:40.202784,1.00271454,.0001443,3.2167,80.6926,77.2317,117.4658,0,U,27445,999,4444,0,-.133E-5,0
COSMOS 2390,2002-036A,2025-11-25T04:26:59.736768,12.44618011,.0025027,82.4810,112.5265,346.4071,13.6333,0,U,27464,999,6229,.1122E-3,.26E-6,0
COSMOS 2391,2002-036B,2025-11-25T04:11:18.243744,12.44940279,.0025826,82.4808,109.1493,340.6561,19.3538,0,U,27465,999,6246,.11256E-3,.26E-6,0
INTELSAT 906 (IS-906),2002-041A,2025-11-24T22:52:57.355104,1.00271705,.0006034,5.2836,75.4407,185.4316,210.6512,0,U,27513,999,8498,0,.33E-6,0
LATINSAT B,2002-058B,2025-11-25T03:06:04.497408,14.76569644,.0079141,64.5524,155.8526,310.3984,49.0229,0,U,27606,999,23196,.14017E-3,.882E-5,0
SAUDISAT 1C (SO-50),2002-058C,2025-11-24T15:46:43.026816,14.82283645,.00712183,64.5547,41.4816,299.9429,59.4618,0,U,27607,999,23413,.24345391E-3,.1883E-4,0
LATINSAT A,2002-058H,2025-11-25T03:16:16.776192,14.84892916,.005684,64.5543,235.0354,278.4821,80.9846,0,U,27612,999,23732,.19748E-3,.1578E-4,0
NIMIQ 2,2002-062A,2025-11-24T20:20:48.072768,1.00272333,.0006137,8.9721,59.0219,187.8803,13.1724,0,U,27632,999,4213,0,-.51E-6,0
CORIOLIS,2003-001A,2025-11-24T23:37:46.790112,14.19863160,.0015107,98.7146,333.9958,81.8587,278.4302,0,U,27640,999,18524,.10922E-3,.188E-5,0
SORCE,2003-004A,2025-11-25T02:05:01.443264,15.02078137,.0015903,39.9922,344.8787,19.3580,340.7815,0,U,27651,999,24118,.35529E-3,.4612E-4,0
NAVSTAR 51 (USA 166),2003-005A,2025-11-24T07:01:13.435968,2.00571923,.01466891,54.9283,223.1122,51.5360,21.5075,0,U,27663,999,16720,0,.27E-6,0
USA 167,2003-008A,2025-11-24T06:35:19.094784,1.00273177,.00041035,10.5528,45.2083,254.3246,100.7115,0,U,27691,999,471,0,.23E-6,0
NAVSTAR 52 (USA 168),2003-010A,2025-11-25T00:10:30.629280,1.94743140,.0004819,54.9307,332.8907,299.0051,76.8749,0,U,27704,999,16594,0,-.59E-6,0
USA 169 (MILSTAR-2 4),2003-012A,2025-11-24T23:18:09.940896,1.00270561,.0094299,12.0380,31.4630,2.0334,172.3377,0,U,27711,999,3090,0,-.18E-5,0
