OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
GSAT0218 (GALILEO 22),2017-079D,2026-02-16T21:53:02.047200,1.70474381,.00018397,55.1111,224.8088,312.7572,47.2079,0,U,43058,999,5096,0,.71E-6,0
BEIDOU-3 M7 (C27),2018-003A,2026-02-17T01:44:41.019072,1.86232678,.00043397,54.4347,306.5058,67.6690,292.4426,0,U,43107,999,5511,0,-.31E-6,0
BEIDOU-3 M8 (C28),2018-003B,2026-02-18T02:12:32.272416,1.86231164,.0003462,54.4266,306.4528,292.2964,67.7339,0,U,43108,999,5514,0,-.3E-6,0
BEIDOU-3 M4 (C22),2018-018A,2026-02-17T11:02:49.799040,1.86231207,.0006213,56.5449,67.0961,348.7976,11.2525,0,U,43207,999,5451,0,.15E-6,0
BEIDOU-3 M3 (C21),2018-018B,2026-02-18T01:31:43.934880,1.86231402,.00094398,56.5448,67.0802,316.5902,43.3970,0,U,43208,999,5452,0,.14E-6,0
BEIDOU-3 M9 (C29),2018-029A,2026-02-17T04:57:44.612640,1.86228372,.0001004,54.3023,304.1475,351.8530,8.2137,0,U,43245,999,5366,0,-.26E-6,0
BEIDOU-3 M10 (C30),2018-029B,2026-02-17T03:24:04.400640,1.86229291,.00051059,54.2998,304.1764,18.8138,341.2733,0,U,43246,999,5364,0,-.26E-6,0
IRNSS-1I,2018-035A,2026-02-12T03:43:38.576640,1.00280357,.00208762,29.2966,76.1373,192.8725,344.4202,0,U,43286,999,2882,0,.76E-6,0
COSMOS 2527 (756),2018-053A,2026-02-17T10:09:13.430304,2.13102395,.0009757,65.5084,77.9022,241.8865,118.0929,0,U,43508,999,5972,0,.47E-6,0
BEIDOU-2 IGSO-7 (C16),2018-057A,2026-02-15T19:05:10.954752,1.00288760,.00989632,55.1883,164.1211,236.3132,143.4208,0,U,43539,999,2791,0,-.157E-5,0
GSAT0221 (GALILEO 25),2018-060A,2026-02-17T23:42:55.620000,1.70475440,.00059625,57.2081,345.0025,303.3759,56.5750,0,U,43564,999,4713,0,-.77E-6,0
GSAT0222 (GALILEO 26),2018-060B,2026-02-18T04:58:56.651232,1.70475129,.00046893,57.2117,344.9999,283.7253,76.2310,0,U,43565,999,4718,0,-.77E-6,0
GSAT0219 (GALILEO 23),2018-060C,2026-02-16T01:58:30.643104,1.70475450,.00054148,57.2121,345.0588,310.3273,49.6280,0,U,43566,999,4712,0,-.81E-6,0
GSAT0220 (GALILEO 24),2018-060D,2026-02-15T03:07:16.657824,1.70475592,.00056032,57.2121,345.0851,304.3709,55.5768,0,U,43567,999,4709,0,-.83E-6,0
BEIDOU-3 M5 (C23),2018-062A,2026-02-18T10:33:16.640352,1.86228764,.00016978,54.0899,186.3406,325.0378,34.9029,0,U,43581,999,5142,0,.4E-6,0
BEIDOU-3 M6 (C24),2018-062B,2026-02-10T18:50:42.635616,1.86227674,.00065757,54.0892,186.5899,42.1422,317.8719,0,U,43582,999,5128,0,.45E-6,0
BEIDOU-3 M12 (C26),2018-067A,2026-02-18T05:47:05.843040,1.86227926,.00088618,54.1844,185.0731,41.6973,318.3221,0,U,43602,999,5090,0,.38E-6,0
