OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
SENTINEL-3A,2016-011A,2026-02-18T15:02:43.747008,14.26734720,.00011982,98.6269,118.6876,103.1427,256.9887,0,U,41335,999,52115,.64818726E-4,.113E-5,0
ZIYUAN 3-02 (ZY 3-02),2016-033A,2026-02-18T14:25:06.672288,15.21258260,.0012551,97.3937,127.5994,10.5566,349.5931,0,U,41556,999,53995,.27073848E-3,.5992E-4,0
CARTOSAT-2C,2016-040A,2026-02-18T13:41:51.483264,15.19288817,.00097603,97.4653,111.0830,185.8846,174.2276,0,U,41599,999,53570,.30149742E-3,.6301E-4,0
SKYSAT-C1,2016-040C,2026-02-18T12:37:57.847872,15.34091451,.00043742,96.9730,87.7516,91.0831,269.0914,0,U,41601,999,53966,.26294984E-3,.8605E-4,0
LAPAN-A3,2016-040E,2026-02-18T15:06:37.412352,15.32199345,.00125151,97.1465,49.7625,82.4726,277.7937,0,U,41603,999,53665,.12301769E-3,.3758E-4,0
GAOFEN-3,2016-049A,2026-02-18T14:04:34.370688,14.42211089,.00013635,98.4043,59.1441,103.0536,257.0806,0,U,41727,999,50155,.29143891E-4,.53E-6,0
SKYSAT-C4,2016-058B,2026-02-18T14:43:39.477504,15.44666179,.00018394,96.9307,76.5864,56.3287,303.8138,0,U,41771,999,52714,.31207506E-3,.14474E-3,0
SKYSAT-C5,2016-058C,2026-02-18T13:59:55.581216,15.33895733,.00022008,97.0650,95.4721,89.6717,270.4779,0,U,41772,999,52556,.24590835E-3,.7989E-4,0
SKYSAT-C2,2016-058D,2026-02-18T14:20:30.780672,15.39159868,.00052748,97.0298,76.3125,110.6594,249.5219,0,U,41773,999,52679,.27908637E-3,.10762E-3,0
SKYSAT-C3,2016-058E,2026-02-18T14:46:55.758432,15.47416147,.00017067,96.9205,85.3045,88.0434,272.1013,0,U,41774,999,52774,.35697612E-3,.18215E-3,0
ALSAT-1B,2016-059C,2026-02-18T13:43:58.005696,14.72165428,.00078964,97.7800,63.4373,244.8723,115.1666,0,U,41785,999,50312,.69277033E-4,.389E-5,0
PATHFINDER 1,2016-059E,2026-02-18T13:41:48.045408,14.67481100,.00274546,97.8169,54.2152,222.4502,137.4580,0,U,41787,999,50231,.13989696E-3,.75E-5,0
SCATSAT 1,2016-059H,2026-02-18T04:08:13.665696,14.79195604,.00536733,98.1347,111.6593,271.5863,87.9200,0,U,41790,999,8399,.18705044E-3,.1364E-4,0
GOKTURK 1A,2016-073A,2026-02-18T15:11:49.445088,14.62805118,.00013096,98.1394,306.0784,79.3907,280.7442,0,U,41875,999,49149,.86447502E-4,.394E-5,0
RESOURCESAT-2A,2016-074A,2026-02-18T13:07:10.679232,14.21613220,.00030986,98.7647,123.9742,76.1614,283.9908,0,U,41877,999,47744,.25218322E-3,.509E-5,0
CARTOSAT-2D,2017-008A,2026-02-18T14:30:28.448352,15.19317742,.00041919,97.4276,111.0269,296.1753,63.9050,0,U,41948,999,49957,.24226417E-3,.5049E-4,0
SENTINEL-2B,2017-013A,2026-02-18T14:32:44.264832,14.30813633,.0001102,98.5699,126.0737,89.5797,270.5512,0,U,42063,999,46768,.21134341E-3,.51E-5,0
CARTOSAT-2E,2017-036C,2026-02-18T14:54:57.282048,15.19245915,.00037829,97.4444,111.2809,9.9023,350.2285,0,U,42767,999,48014,.31717867E-3,.6618E-4,0
FORMOSAT-5,2017-049A,2026-02-18T13:38:54.587904,14.50810394,.00122682,98.2347,127.4866,89.9903,270.2697,0,U,42920,999,44947,.66481733E-4,.218E-5,0
SENTINEL-5P,2017-064A,2026-02-18T10:23:11.789376,14.19543990,.00011788,98.7860,352.4439,79.3998,280.7311,0,U,42969,999,43271,.52365964E-4,.66E-6,0
SKYSAT-C11,2017-068A,2026-02-18T08:54:00.350496,15.51164875,.00007684,97.4181,193.7377,86.5974,273.5366,0,U,42987,999,46478,.42270746E-3,.24628E-3,0
SKYSAT-C10,2017-068B,2026-02-18T06:33:38.726496,15.32330075,.00017317,97.4307,185.3038,75.2378,284.9055,0,U,42988,999,46413,.33001781E-3,.10226E-3,0
SKYSAT-C9,2017-068C,2026-02-17T14:46:40.107072,15.38190478,.000882,97.4232,184.5145,201.9972,158.0896,0,U,42989,999,46435,.36347E-3,.13612E-3,0
SKYSAT-C8,2017-068D,2026-02-18T08:24:11.779776,15.34590865,.00018652,97.4327,184.7511,90.6906,269.4551,0,U,42990,999,46407,.33661259E-3,.11206E-3,0
SKYSAT-C7,2017-068E,2026-02-17T14:53:27.353472,15.34144394,.0006739,97.4333,185.0021,165.9208,194.2224,0,U,42991,999,46402,.34025E-3,.11175E-3,0
SKYSAT-C6,2017-068F,2026-02-18T08:59:19.719456,15.32486942,.00026923,97.4370,186.0959,140.3815,219.7624,0,U,42992,999,46411,.33599523E-3,.10465E-3,0
CARTOSAT-2F,2018-004A,2026-02-18T14:06:33.017760,15.19248033,.00011154,97.4201,111.0870,337.0030,23.1154,0,U,43111,999,44932,.24500027E-3,.5096E-4,0
GAOFEN-1 02,2018-031A,2026-02-18T13:32:10.128768,14.76443756,.00037719,98.0692,112.3387,40.8437,319.3054,0,U,43259,999,42519,.16847365E-3,.112E-4,0
GAOFEN-1 03,2018-031B,2026-02-18T14:38:12.590016,14.76437418,.0004195,98.0678,112.2548,94.7723,265.3965,0,U,43260,999,42519,.12687435E-3,.831E-5,0
GAOFEN-1 04,2018-031D,2026-02-18T14:03:14.139648,14.76439189,.00019561,98.0692,112.4074,102.3952,257.7477,0,U,43262,999,42518,.13774041E-3,.906E-5,0
SENTINEL-3B,2018-039A,2026-02-18T14:24:03.875904,14.26737613,.00006583,98.6274,118.8082,113.5784,246.5465,0,U,43437,999,40721,.96257712E-4,.189E-5,0
GAOFEN-5 01,2018-043A,2026-02-18T11:24:47.495808,14.60500325,.00030534,98.4432,18.6681,86.4840,273.6708,0,U,43461,999,41436,.98503059E-4,.429E-5,0
GAOFEN-6,2018-048A,2026-02-18T14:50:33.710208,14.76562919,.00116824,97.7918,116.5687,194.7410,165.3462,0,U,43484,999,41589,.21918302E-3,.1481E-4,0
GAOFEN-11 01,2018-063A,2026-02-18T14:08:05.355168,15.51585004,.00055848,97.1455,117.0223,63.7518,296.4308,0,U,43585,999,42193,.28198168E-3,.16642E-3,0
ICESAT-2,2018-070A,2026-02-18T13:44:30.899040,15.28263649,.00013412,91.9992,259.0241,150.2398,209.8928,0,U,43613,999,41434,.10533654E-3,.2902E-4,0
HYSIS,2018-096A,2026-02-18T14:02:48.090048,14.78606056,.00014091,97.9986,117.1918,106.3488,253.7878,0,U,43719,999,38989,.14263524E-3,.992E-5,0
KAZSTSAT,2018-099AB,2026-02-18T14:26:49.314624,14.99582522,.00090223,97.4464,86.8324,72.3431,287.8777,0,U,43783,999,39353,.51623301E-4,.579E-5,0
